_id,SYMBOL,INDUSTRY,MARKETCAP
680e095a7ccac559e62e5a85,BOROLTD,Glass & Glass Products,3812.78
680e095a7ccac559e62e5a86,BORORENEW,Glass & Glass Products,6673.94
680e095a7ccac559e62e5a87,BOROSCI,Glass & Glass Products,1193.66
680e095a7ccac559e62e5a88,BOSCHLTD,Auto Ancillaries,82567.45
680e095a7ccac559e62e5a89,BOSS,Engineering,23.9
680e095a7ccac559e62e5a8a,BPL,Electronics - Components,368.44
680e095a7ccac559e62e5a8b,BRACEPORT,Miscellaneous,108.49
680e095a7ccac559e62e5a8c,FIRSTCRY,Trading,17675.99
680e095a7ccac559e62e5a8d,BCONCEPTS,Trading,419.38
680e095a7ccac559e62e5a8e,BRIGADE,Construction,24999.52
680e095a7ccac559e62e5a8f,BRITANNIA,Food - Processing - MNC,130562.66
680e095a7ccac559e62e5a90,BIRET,Construction,17624.21
680e095a7ccac559e62e5a91,BROOKS,Pharmaceuticals - Indian - Bulk Drugs & Formln,411.9
680e095a7ccac559e62e5a92,BSE,Miscellaneous,85334.49
680e095a7ccac559e62e5a93,BSL,Textiles - Processing,160.79
680e095a7ccac559e62e5a94,BULKCORP,Packaging,46.21
680e095a7ccac559e62e5a95,BUTTERFLY,Domestic Appliances,1252.4
680e095a7ccac559e62e5a96,CCCL,Construction,580.03
680e095a7ccac559e62e5a97,CDSL,Miscellaneous,27815.81
680e095a7ccac559e62e5a98,CHENNPETRO,Refineries,9396.31
680e095a7ccac559e62e5a99,CPS,Textiles - Products,132.3
680e095a7ccac559e62e5a9a,MAPMYINDIA,Computers - Software - Medium / Small,9775.48
680e095a7ccac559e62e5a9b,C2C,Engineering,567.55
680e095a7ccac559e62e5a9c,CADSYS,Computers - Software - Medium / Small,90.67
680e095a7ccac559e62e5a9d,CALSOFT,Computers - Software - Medium / Small,17.74
680e095a7ccac559e62e5a9e,CTE,Computers - Software - Medium / Small,83.12
680e095a7ccac559e62e5a9f,CAMLINFINE,Chemicals,3129.45
680e095a7ccac559e62e5aa0,CAMPUS,Leather / Leather Products,7408.96
680e095a7ccac559e62e5aa1,CAMS,Miscellaneous,19465.97
680e095a7ccac559e62e5aa2,CANFINHOME,Finance - Housing,9629.04
680e095a7ccac559e62e5aa3,CANBK,Banks - Public Sector,87559
680e095a7ccac559e62e5aa4,CANARYS,Computers - Software - Medium / Small,175.57
680e095a7ccac559e62e5aa5,CANTABIL,Textiles - Products,2103.91
680e095a7ccac559e62e5aa6,CAPACITE,Construction,3056.32
680e095a7ccac559e62e5aa7,CIFL,Finance & Investments,1496.21
680e095a7ccac559e62e5aa8,CAPINVIT,Construction,2466.48
680e095a7ccac559e62e5aa9,CAPITALSFB,Banks - Private Sector,1310.13
680e095a7ccac559e62e5aaa,CAPTRUST,Finance & Investments,152.56
680e095a7ccac559e62e5aab,CAPLIPOINT,Pharmaceuticals - Indian - Formulations,13733.03
680e095a7ccac559e62e5aac,CGCL,Finance & Investments,13255.49
680e095a7ccac559e62e5aad,CARBORUNIV,Abrasives And Grinding Wheels,19537.37
680e095a7ccac559e62e5aae,CARERATING,Miscellaneous,3646.33
680e095a7ccac559e62e5aaf,CARRARO,Auto Ancillaries,2197.6
680e095a7ccac559e62e5ab0,CARTRADE,Miscellaneous,7986.63
680e095a7ccac559e62e5ab1,CARYSIL,Ceramics - Tiles / Sanitaryware,1796.72
680e095a7ccac559e62e5ab2,CASTROLIND,Chemicals,20077.21
680e095a7ccac559e62e5ab3,CCL,Tea,8197.28
680e095a7ccac559e62e5ab4,CEATLTD,Tyres,12274.58
680e095a7ccac559e62e5ab5,CEIGALL,Construction,4497.1
680e095a7ccac559e62e5ab6,CELEBRITY,Textiles - Products,64.47
680e095a7ccac559e62e5ab7,CELLPOINT,Trading,32.7
680e095a7ccac559e62e5ab8,CELLECOR,Trading,1010.02
680e095a7ccac559e62e5ab9,CELLO,Trading,12436.93
680e095a7ccac559e62e5aba,CENTRALBK,Banks - Public Sector,33399.67
680e095a7ccac559e62e5abb,CENTRUM,Finance & Investments,1070.04
680e095a7ccac559e62e5abc,CENTUM,Electronics - Components,2384.32
680e095a7ccac559e62e5abd,CENTENKA,Textiles - Manmade,1127.68
680e095a7ccac559e62e5abe,CENTEXT,Aluminium and Aluminium Products,144.56
680e095a7ccac559e62e5abf,CENTURYPLY,Miscellaneous,15973.13
680e095a7ccac559e62e5ac0,CERA,Ceramics - Tiles / Sanitaryware,7116.16
680e095a7ccac559e62e5ac1,CEREBRAINT,Computers - Hardware,64.96
680e095a7ccac559e62e5ac2,CESC,Power Generation And Supply,20408.48
680e095a7ccac559e62e5ac3,CGPOWER,Electric Equipment,96792.72
680e095a7ccac559e62e5ac4,CHALET,Hotels,18034.59
680e095a7ccac559e62e5ac5,CMNL,Steel - Sponge Iron,375.3
680e095a7ccac559e62e5ac6,CLSEL,Food - Processing - Indian,1708.24
680e095a7ccac559e62e5ac7,CHAMBLFERT,Fertilizers,27118.15
680e095a7ccac559e62e5ac8,CHAMUNDA,Engineering - Turnkey Services,52.82
680e095a7ccac559e62e5ac9,CHANDAN,Healthcare,473.76
680e095a7ccac559e62e5aca,CHAVDA,Construction,345.55
680e095a7ccac559e62e5acb,CHEMBOND,Chemicals,712.76
680e095a7ccac559e62e5acc,CHEMCON,Chemicals,734.48
680e095a7ccac559e62e5acd,CHEMFAB,Chemicals,1128.63
680e095a7ccac559e62e5ace,CHEMPLASTS,Chemicals,6850.89
680e095a7ccac559e62e5acf,CHETANA,Printing & Stationery,207.37
680e095a7ccac559e62e5ad0,CHEVIOT,Textiles - Jute - Yarn / Products,637.37
680e095a7ccac559e62e5ad1,CHOICEIN,Finance & Investments,12474.48
680e095a7ccac559e62e5ad2,CHOLAHLDNG,Finance & Investments,37185.57
680e095a7ccac559e62e5ad3,CHOLAFIN,Finance & Investments,129799.23
680e095a7ccac559e62e5ad4,CIEINDIA,Castings & Forgings,15523.51
680e095a7ccac559e62e5ad5,CIGNITITEC,Computers - Software - Medium / Small,3687.08
680e095a7ccac559e62e5ad6,CINELINE,Entertainment / Electronic Media Software,315.25
680e095a7ccac559e62e5ad7,CINEVISTA,Entertainment / Electronic Media Software,88.85
680e095a7ccac559e62e5ad8,CIPLA,Pharmaceuticals - Indian - Bulk Drugs & Formln,123234.3
680e095a7ccac559e62e5ad9,CUB,Banks - Private Sector,13144.35
680e095a7ccac559e62e5ada,CLEDUCATE,Miscellaneous,474.82
680e095a7ccac559e62e5adb,CLEAN,Chemicals,12691.5
680e095a7ccac559e62e5adc,CMICABLES,Cables - Power,5.95
680e095a7ccac559e62e5add,CMMIPL,Construction,3.06
680e095a7ccac559e62e5ade,CMSINFO,Miscellaneous,7574.96
680e095a7ccac559e62e5adf,COALINDIA,Mining / Minerals / Metals,242287.66
680e095a7ccac559e62e5ae0,COASTCORP,Aquaculture,260.14
680e095a7ccac559e62e5ae1,COCHINSHIP,Miscellaneous,37239.08
680e095a7ccac559e62e5ae2,COFFEEDAY,Hotels,638.19
680e095a7ccac559e62e5ae3,COFORGE,Computers - Software - Medium / Small,49423.47
680e095a7ccac559e62e5ae4,COLPAL,Personal Care - Multinational,72658.24
680e095a7ccac559e62e5ae5,COMSYN,Packaging,339.03
680e095a7ccac559e62e5ae6,COMMITTED,Miscellaneous,221.6
680e095a7ccac559e62e5ae7,COMPINFO,Trading,17.15
680e095a7ccac559e62e5ae8,COMPUSOFT,Computers - Education,151.92
680e095a7ccac559e62e5ae9,CONCORDBIO,Pharmaceuticals - Indian - Bulk Drugs & Formln,16613.05
680e095a7ccac559e62e5aea,CEWATER,Engineering,1054.78
680e095a7ccac559e62e5aeb,CONFIPET,Miscellaneous,1794.77
680e095a7ccac559e62e5aec,CONSOFINVT,Finance & Investments,604.73
680e095a7ccac559e62e5aed,CONCOR,Miscellaneous,41355.85
680e095a7ccac559e62e5aee,CONTI,Trading,26.9
680e095a7ccac559e62e5aef,CONTROLPR,Computers - Hardware,1010.67
680e095a7ccac559e62e5af0,COOLCAPS,Plastics Products,933.07
680e095a7ccac559e62e5af1,CORALFINAC,Finance - Housing,162.34
680e095a7ccac559e62e5af2,CORDSCABLE,Cables - Power,224.61
680e095a7ccac559e62e5af3,COROMANDEL,Fertilizers,64864.19
680e095a7ccac559e62e5af4,COSMOFIRST,Packaging,1562.78
680e095a7ccac559e62e5af5,CCHHL,Hotels,274.95
680e095a7ccac559e62e5af6,COUNCODOS,Construction,84.12
680e095a7ccac559e62e5af7,CPCAP,Miscellaneous,747.27
680e095a7ccac559e62e5af8,CRAFTSMAN,Auto Ancillaries,11402.01
680e095a7ccac559e62e5af9,CRAYONS,Miscellaneous,117.26
680e095a7ccac559e62e5afa,CREATIVEYE,Entertainment / Electronic Media Software,12.98
680e095a7ccac559e62e5afb,CGRAPHICS,Engineering,354.58
680e095a7ccac559e62e5afc,CREATIVE,Trading,1091.69
680e095a7ccac559e62e5afd,CREDITACC,Finance & Investments,17899.78
680e095a7ccac559e62e5afe,MUFTI,Trading,863.01
680e095a7ccac559e62e5aff,CREST,Finance & Investments,1108.4
680e095a7ccac559e62e5b00,CRISIL,Miscellaneous,33089.14
680e095a7ccac559e62e5b01,CROMPTON,Electric Equipment,21557.95
680e095a7ccac559e62e5b02,CLSL,Pesticides / Agrochemicals - Indian,83.99
680e095a7ccac559e62e5b03,CROWN,Miscellaneous,190.55
680e095a7ccac559e62e5b04,CSBBANK,Banks - Private Sector,6170.89
680e095a7ccac559e62e5b05,CSLFINANCE,Finance & Investments,731.09
680e095a7ccac559e62e5b06,CUBEXTUB,Mining / Minerals / Metals,111.5
680e095a7ccac559e62e5b07,CUMMINSIND,Engines,79309.69
680e095a7ccac559e62e5b08,CUPID,Personal Care - Indian,1987.73
680e095a7ccac559e62e5b09,CURAA,Computers - Software - Medium / Small,64.37
680e095a7ccac559e62e5b0a,CYBERMEDIA,Entertainment / Electronic Media Software,22.7
680e095a7ccac559e62e5b0b,CMRSL,Computers - Software - Medium / Small,25.71
680e095a7ccac559e62e5b0c,CYBERTECH,Computers - Software - Medium / Small,467.05
680e095a7ccac559e62e5b0d,CYIENT,Computers - Software - Medium / Small,13000.44
680e095a7ccac559e62e5b0e,CYIENTDLM,Electronics - Components,3661.56
680e095a7ccac559e62e5b0f,DBCORP,Entertainment / Electronic Media Software,4366.78
680e095a7ccac559e62e5b10,DPWIRES,Steel - Medium / Small,336.93
680e095a7ccac559e62e5b11,DLINKINDIA,Trading,1587.42
680e095a7ccac559e62e5b12,DKEGL,Packaging,52.56
680e095a7ccac559e62e5b13,DPABHUSHAN,Diamond Cutting / Jewellery,3258.8
680e095a7ccac559e62e5b14,DABUR,Personal Care - Indian,85886.54
680e095a7ccac559e62e5b15,DALMIASUG,Sugar,3173.63
680e095a7ccac559e62e5b16,DALBHARAT,Cement - South India,36873.43
680e095a7ccac559e62e5b17,DAMCAPITAL,Finance & Investments,1568.52
680e095a7ccac559e62e5b18,DAMODARIND,Textiles - Spinning - Synthetic / Blended,77.78
680e095a7ccac559e62e5b19,DANGEE,Food - Processing - Indian,73.91
680e095a7ccac559e62e5b1a,DANISH,Electric Equipment,1877.69
680e095a7ccac559e62e5b1b,DATAPATTNS,Electronics - Components,11681.61
680e095a7ccac559e62e5b1c,DATAMATICS,Computers - Software - Medium / Small,3581.09
680e095a7ccac559e62e5b1d,DAVANGERE,Sugar,363.17
680e095a7ccac559e62e5b1e,DBSTOCKBRO,Finance & Investments,97.16
680e095a7ccac559e62e5b1f,DCI,Trading,385.06
680e095a7ccac559e62e5b20,DCBBANK,Banks - Private Sector,3992.39
680e095a7ccac559e62e5b21,DCG,Cables - Power,145.2
680e095a7ccac559e62e5b22,DCM,Castings & Forgings,196.49
680e095a7ccac559e62e5b23,DCMFINSERV,Finance & Investments,12.35
680e095a7ccac559e62e5b24,DCMNVL,Textiles - Cotton/Blended,323.78
680e095a7ccac559e62e5b25,DCMSHRIRAM,Diversified - Mega,15910.79
680e095a7ccac559e62e5b26,DCMSRIND,Sugar,1567.43
680e095a7ccac559e62e5b27,DCW,Petrochemicals,2497.01
680e095a7ccac559e62e5b28,DCXINDIA,Electronics - Components,3046.53
680e095a7ccac559e62e5b29,DDEVPLSTIK,Chemicals,2811.98
680e095a7ccac559e62e5b2a,DENEERS,Trading,270.71
680e095a7ccac559e62e5b2b,DENORA,Engineering,422.09
680e095a7ccac559e62e5b2c,DIL,Trading,41.17
680e095a7ccac559e62e5b2d,DECCANCE,Cement - South India,1093.36
680e095a7ccac559e62e5b2e,DECCANTRAN,Miscellaneous,113.62
680e095a7ccac559e62e5b2f,DEEDEV,Steel - Medium / Small,1585.62
680e095a7ccac559e62e5b30,DEEM,Castings & Forgings,56.78
680e095a7ccac559e62e5b31,DEEPINDS,Oil Drilling / Allied Services,2943.36
680e095a7ccac559e62e5b32,DBEIL,Construction,653.53
680e095a7ccac559e62e5b33,DEEPAKFERT,Chemicals,16528.32
680e095a7ccac559e62e5b34,DEEPAKNTR,Chemicals,26750.77
680e095a7ccac559e62e5b35,DELAPLEX,Computers - Software - Medium / Small,164.89
680e095a7ccac559e62e5b36,DELHIVERY,Miscellaneous,22737.41
680e095a7ccac559e62e5b37,DELPHIFX,Finance & Investments,161.33
680e095a7ccac559e62e5b38,DELTIC,Automobiles - Scooters And 3 - Wheelers,105.12
680e095a7ccac559e62e5b39,DELTACORP,Recreation / Amusement Parks,2445.55
680e095a7ccac559e62e5b3a,DELTAMAGNT,Electronics - Components,71.07
680e095a7ccac559e62e5b3b,DEN,Entertainment / Electronic Media Software,1571.98
680e095a7ccac559e62e5b3c,DENTA,Construction,786.18
680e095a7ccac559e62e5b3d,DESTINY,Construction,136.49
680e095a7ccac559e62e5b3e,DEVIT,Computers - Software - Medium / Small,241.14
680e095a7ccac559e62e5b3f,DEVYANI,Hotels,21133.79
680e095a7ccac559e62e5b40,DBOL,Sugar,484.43
680e095a7ccac559e62e5b41,DHAMPURSUG,Sugar,846.12
680e095a7ccac559e62e5b42,DHANI,Finance & Investments,3630.26
680e095a7ccac559e62e5b43,DHANBANK,Banks - Private Sector,1142.65
680e095a7ccac559e62e5b44,DHANLAXMI,Miscellaneous,95.68
680e095a7ccac559e62e5b45,DHANUKA,Pesticides / Agrochemicals - Indian,5969.85
680e095a7ccac559e62e5b46,DRL,Construction,20.9
680e095a7ccac559e62e5b47,DHARIWAL,Trading,102.14
680e095a7ccac559e62e5b48,DHARMAJ,Pesticides / Agrochemicals - Indian,695.92
680e095a7ccac559e62e5b49,DHRUV,Miscellaneous,125.14
680e095a7ccac559e62e5b4a,DHUNINV,Finance & Investments,913.78
680e095a7ccac559e62e5b4b,DTIL,Tea,191.87
680e095a7ccac559e62e5b4c,DVL,Trading,1267.72
680e095a7ccac559e62e5b4d,DIAMINESQ,Chemicals,360
680e095a7ccac559e62e5b4e,DIACABS,Cables - Power,5087.91
680e095a7ccac559e62e5b4f,DICIND,Chemicals,644.32
680e095a7ccac559e62e5b50,DTL,Computers - Software - Medium / Small,117.3
680e095a7ccac559e62e5b51,DIFFNKG,Electrodes - Welding Equipment,942.21
680e095a7ccac559e62e5b52,DGCONTENT,Entertainment / Electronic Media Software,221.81
680e095a7ccac559e62e5b53,DIGIDRIVE,Trading,126.17
680e095a7ccac559e62e5b54,DIGIKORE,Entertainment / Electronic Media Software,119.06
680e095a7ccac559e62e5b55,DIGISPICE,Computers - Software - Medium / Small,457.43
680e095a7ccac559e62e5b56,DIGJAMLMTD,Textiles - Products,78.62
680e095a7ccac559e62e5b57,DNAMEDIA,Entertainment / Electronic Media Software,58.15
680e095a7ccac559e62e5b58,DBL,Construction,6486.1
680e095a7ccac559e62e5b59,DISHTV,Entertainment / Electronic Media Software,948.26
680e095a7ccac559e62e5b5a,DCAL,Pharmaceuticals - Indian - Bulk Drugs & Formln,3231.61
680e095a7ccac559e62e5b5b,DIVGIITTS,Auto Ancillaries,1497.95
680e095a7ccac559e62e5b5c,DIVISLAB,Pharmaceuticals - Indian - Bulk Drugs,159612.98
680e095a7ccac559e62e5b5d,DIVINEHIRA,Diamond Cutting / Jewellery,70.45
680e095a7ccac559e62e5b5e,DPEL,Mining / Minerals / Metals,291.95
680e095a7ccac559e62e5b5f,DIVYADHAN,Textiles - Processing,58.09
680e095a7ccac559e62e5b60,DIXON,Electronics - Consumer,97697.89
680e095a7ccac559e62e5b61,DJML,Miscellaneous,506.07
680e095a7ccac559e62e5b62,DLF,Construction,161774
680e095a7ccac559e62e5b63,DMCC,Chemicals,780.62
680e095a7ccac559e62e5b64,DHTL,Miscellaneous,16.5
680e095a7ccac559e62e5b65,DODLA,Food - Processing - Indian,6744.05
680e095a7ccac559e62e5b66,DOLATALGO,Finance & Investments,1554.08
680e095a7ccac559e62e5b67,DOLLAR,Textiles - Products,2160.6
680e095a7ccac559e62e5b68,DOLLEX,Sugar,93.38
680e095a7ccac559e62e5b69,DOLPHIN,Oil Drilling / Allied Services,1530.18
680e095a7ccac559e62e5b6a,DOMS,Printing & Stationery,17107.73
680e095a7ccac559e62e5b6b,DONEAR,Textiles - Processing,563.84
680e095a7ccac559e62e5b6c,AGARWALEYE,Healthcare,12208.76
680e095a7ccac559e62e5b6d,LALPATHLAB,Healthcare,24335.23
680e095a7ccac559e62e5b6e,DRREDDY,Pharmaceuticals - Indian - Bulk Drugs & Formln,98031.82
680e095a7ccac559e62e5b6f,DRCSYSTEMS,Computers - Software - Medium / Small,331.03
680e095a7ccac559e62e5b70,DREAMFOLKS,Miscellaneous,1310.81
680e095a7ccac559e62e5b71,DREDGECORP,Miscellaneous,1635.06
680e095a7ccac559e62e5b72,DRONE,Miscellaneous,323.54
680e095a7ccac559e62e5b73,DRSDILIP,Miscellaneous,161.47
680e095a7ccac559e62e5b74,KEEPLEARN,Miscellaneous,63.06
680e095a7ccac559e62e5b75,DUGLOBAL,Miscellaneous,313.99
680e095a7ccac559e62e5b76,DUCOL,Dyes And Pigments,206.75
680e095a7ccac559e62e5b77,DUCON,Engineering - Turnkey Services,193.98
680e095a7ccac559e62e5b78,DURLAX,Miscellaneous,82.72
680e095a7ccac559e62e5b79,DWARKESH,Sugar,750.84
680e095a7ccac559e62e5b7a,DSSL,Computers - Software - Medium / Small,1398.51
680e095a7ccac559e62e5b7b,DYNAMATECH,Engineering,4337.02
680e095a7ccac559e62e5b7c,DYCL,Cables - Power,1340.49
680e095a7ccac559e62e5b7d,DYNAMIC,Miscellaneous,243.1
680e095a7ccac559e62e5b7e,DYNPRO,Dyes And Pigments,336
680e095a7ccac559e62e5b7f,EFACTOR,Miscellaneous,187.75
680e095a7ccac559e62e5b80,E2E,Computers - Software - Medium / Small,4387.94
680e095a7ccac559e62e5b81,EASEMYTRIP,Travel Agencies,4178.47
680e095a7ccac559e62e5b82,ECLERX,Computers - Software - Medium / Small,12568.14
680e095a7ccac559e62e5b83,ECOSMOBLTY,Travel Agencies,1183.2
680e095a7ccac559e62e5b84,EDELWEISS,Finance & Investments,7872.16
680e095a7ccac559e62e5b85,EDUCOMP,Computers - Education,21.43
680e095a7ccac559e62e5b86,EFFWA,Construction,538.29
680e095a7ccac559e62e5b87,EICHERMOT,Automobiles - Motorcycles / Mopeds,152860.18
680e095a7ccac559e62e5b88,EIDPARRY,Sugar,15022.27
680e095a7ccac559e62e5b89,EIHOTEL,Hotels,24001.48
680e095a7ccac559e62e5b8a,EIHAHOTELS,Hotels,2233.62
680e095a7ccac559e62e5b8b,EIMCOELECO,Engineering,987.3
680e095a7ccac559e62e5b8c,ELDEHSG,Construction,817.52
680e095a7ccac559e62e5b8d,ELECON,Engineering,11618.31
680e095a7ccac559e62e5b8e,EFORCE,Electric Equipment,86.58
680e095a7ccac559e62e5b8f,EMIL,Trading,5361.47
680e095a7ccac559e62e5b90,ELECTCAST,Castings & Forgings,6409.34
680e095a7ccac559e62e5b91,ELECTHERM,Steel - Medium / Small,1457.33
680e095a7ccac559e62e5b92,ELGNZ,Miscellaneous,321.48
680e095a7ccac559e62e5b93,ELGIEQUIP,Compressors / Drilling Equipment,14405.1
680e095a7ccac559e62e5b94,ELGIRUBCO,Miscellaneous,306.86
680e095a7ccac559e62e5b95,ELIN,Electronics - Components,747.62
680e095a7ccac559e62e5b96,EMAPARTNER,Miscellaneous,289.42
680e095a7ccac559e62e5b97,EMAMILTD,Personal Care - Indian,27054.27
680e095a7ccac559e62e5b98,EMAMIPAP,Paper,559.69
680e095a7ccac559e62e5b99,EMAMIREAL,Construction,457.72
680e095a7ccac559e62e5b9a,EMBDL,Miscellaneous,12648.38
680e095a7ccac559e62e5b9b,EMBASSY,Construction,36047.45
680e095a7ccac559e62e5b9c,EMCURE,Pharmaceuticals - Indian - Bulk Drugs & Formln,19511.1
680e095a7ccac559e62e5b9d,ETML,Tyres,203.24
680e095a7ccac559e62e5b9e,EMKAY,Finance & Investments,517.08
680e095a7ccac559e62e5b9f,EMKAYTOOLS,Engineering,400.17
680e095a7ccac559e62e5ba0,EMMBI,Packaging,197.43
680e095a7ccac559e62e5ba1,EMSLIMITED,Construction,3642.27
680e095a7ccac559e62e5ba2,EMUDHRA,Computers - Software - Medium / Small,6662.62
680e095a7ccac559e62e5ba3,ENDURANCE,Auto Ancillaries,27036.81
680e095a7ccac559e62e5ba4,ENERGYDEV,Power Generation And Supply,91.44
680e095a7ccac559e62e5ba5,EMMIL,Engineering,243.41
680e095a7ccac559e62e5ba6,ENFUSE,Computers - Software - Medium / Small,205.26
680e095a7ccac559e62e5ba7,ENGINERSIN,Engineering - Turnkey Services,10081.35
680e095a7ccac559e62e5ba8,ENSER,Computers - Software - Medium / Small,182.17
680e095a7ccac559e62e5ba9,ENIL,Entertainment / Electronic Media Software,658.04
680e095a7ccac559e62e5baa,ENTERO,Trading,5754.33
680e095a7ccac559e62e5bab,EIEL,Engineering - Turnkey Services,3652.78
680e095a7ccac559e62e5bac,ENVIRO,Engineering,193.82
680e095a7ccac559e62e5bad,EPACK,Air-conditioners,3439.48
680e095a7ccac559e62e5bae,EPIGRAL,Chemicals,7934.55
680e095a7ccac559e62e5baf,EPL,Packaging,6188.44
680e095a7ccac559e62e5bb0,EQUIPPP,Computers - Software - Medium / Small,210.21
680e095a7ccac559e62e5bb1,EQUITASBNK,Banks - Private Sector,7978.98
680e095a7ccac559e62e5bb2,ERIS,Pharmaceuticals - Indian - Formulations,19991.39
680e095a7ccac559e62e5bb3,EROSMEDIA,Entertainment / Electronic Media Software,60.52
680e095a7ccac559e62e5bb4,ESABINDIA,Electrodes - Welding Equipment,7087.72
680e095a7ccac559e62e5bb5,ESAFSFB,Banks - Private Sector,1560.71
680e095a7ccac559e62e5bb6,ESCONET,Computers - Hardware,225.87
680e095a7ccac559e62e5bb7,ESCORTS,Automobiles - Tractors,37296.69
680e095a7ccac559e62e5bb8,ESPRIT,Miscellaneous,232.29
680e095a7ccac559e62e5bb9,ESSARSHPNG,Shipping,639.14
680e095a7ccac559e62e5bba,ESFL,Plastics Products,1419.55
680e095a7ccac559e62e5bbb,ESTER,Packaging,1184.18
680e095a7ccac559e62e5bbc,ETERNAL,Miscellaneous,220809.67
680e095a7ccac559e62e5bbd,ETHOSLTD,Trading,6428.07
680e095a7ccac559e62e5bbe,EUREKAFORB,Domestic Appliances,9669.56
680e095a7ccac559e62e5bbf,EIFFL,Food - Processing - Indian,535.78
680e095a7ccac559e62e5bc0,EUROBOND,Aluminium and Aluminium Products,404.25
680e095a7ccac559e62e5bc1,EUROTEXIND,Construction,12.08
680e095a7ccac559e62e5bc2,EVEREADY,Dry Cells,2319.09
680e095a7ccac559e62e5bc3,EVERESTIND,Cement Products,816.31
680e095a7ccac559e62e5bc4,EKC,Packaging,1376.68
680e095a7ccac559e62e5bc5,EXCELINDUS,Pesticides / Agrochemicals - Indian,1353.17
680e095a7ccac559e62e5bc6,EXCEL,Construction,104.39
680e095a7ccac559e62e5bc7,EXCELLENT,Steel - Medium / Small,23.2
680e095a7ccac559e62e5bc8,EXICOM,Electric Equipment,1966.03
680e095a7ccac559e62e5bc9,EXIDEIND,Auto Ancillaries,31492.5
680e095a7ccac559e62e5bca,EXPLEOSOL,Computers - Software - Medium / Small,1351.54
680e095a7ccac559e62e5bcb,EXXARO,Ceramics - Tiles / Sanitaryware,283.66
680e095a7ccac559e62e5bcc,FACT,Fertilizers,47821.85
680e095a7ccac559e62e5bcd,FAALCON,Construction,30.46
680e095a7ccac559e62e5bce,FAIRCHEMOR,Chemicals,1125.46
680e095a7ccac559e62e5bcf,FALCONTECH,Engineering - Turnkey Services,15.56
680e095a7ccac559e62e5bd0,FAZE3Q,Textiles - Processing,1218.14
680e095a7ccac559e62e5bd1,FCSSOFT,Computers - Software - Medium / Small,454.74
680e095a7ccac559e62e5bd2,FDC,Pharmaceuticals - Indian - Bulk Drugs & Formln,6929.2
680e095a7ccac559e62e5bd3,FEDFINA,Finance & Investments,3353.33
680e095a7ccac559e62e5bd4,FEDERALBNK,Banks - Private Sector,48256.65
680e095a7ccac559e62e5bd5,FMGOETZE,Auto Ancillaries,1882.8
680e095a7ccac559e62e5bd6,FELIX,Engineering,228.89
680e095a7ccac559e62e5bd7,FIBERWEB,Textiles - Products,113.27
680e095a7ccac559e62e5bd8,FIDEL,Computers - Software - Medium / Small,181.92
680e095a7ccac559e62e5bd9,FIEMIND,Auto Ancillaries,3988.74
680e095a7ccac559e62e5bda,FILATFASH,Textiles - Products,416.7
680e095a7ccac559e62e5bdb,FILATEX,Textiles - Manmade,1913.46
680e095a7ccac559e62e5bdc,FINEORG,Chemicals,12821.08
680e095a7ccac559e62e5bdd,FCL,Chemicals,2768.48
680e095a7ccac559e62e5bde,FINOPB,Banks - Private Sector,2044.59
680e095a7ccac559e62e5bdf,FINCABLES,Cables - Power,13224.67
680e095a7ccac559e62e5be0,FINPIPE,Plastics Products,10666.62
680e095a7ccac559e62e5be1,FSL,Computers - Software - Medium / Small,24692.95
680e095a7ccac559e62e5be2,FIVESTAR,Finance & Investments,23464.37
680e095a7ccac559e62e5be3,FLAIR,Printing & Stationery,2633.73
680e095a7ccac559e62e5be4,FLEXITUFF,Packaging,124.43
680e095a7ccac559e62e5be5,FOCE,Trading,704.58
680e095a7ccac559e62e5be6,FOCUS,Electric Equipment,704.95
680e095a7ccac559e62e5be7,FONEBOX,Trading,97.98
680e095a7ccac559e62e5be8,FOODSIN,Food - Processing - Indian,654.93
680e095a7ccac559e62e5be9,FORCAS,Textiles - Products,172.99
680e095a7ccac559e62e5bea,FORCEMOT,Automobiles - LCVs / HCVs,12071.43
680e095a7ccac559e62e5beb,FORGEAUTO,Castings & Forgings,85.12
680e095a7ccac559e62e5bec,FORTIS,Healthcare,49423.34
680e095a7ccac559e62e5bed,FOSECOIND,Chemicals,2378.25
680e095a7ccac559e62e5bee,FRESHARA,Food - Processing - Indian,411.71
680e095a7ccac559e62e5bef,FROG,Telecommunications - Equipment,397.54
680e095a7ccac559e62e5bf0,NYKAA,Trading,54774.7
680e095a7ccac559e62e5bf1,FUSION,Finance & Investments,2735.14
680e095a7ccac559e62e5bf2,FCONSUMER,Trading,101.85
680e095a7ccac559e62e5bf3,FELDVR,Trading,15.51
680e095a7ccac559e62e5bf4,FEL,Trading,45.08
680e095a7ccac559e62e5bf5,FLFL,Trading,42.37
680e095a7ccac559e62e5bf6,FMNL,Miscellaneous,90.24
680e095a7ccac559e62e5bf7,FSC,Miscellaneous,9.26
680e095a7ccac559e62e5bf8,GMBREW,Breweries & Distilleries,1563.41
680e095a7ccac559e62e5bf9,GMDCLTD,Mining / Minerals / Metals,9829.38
680e095a7ccac559e62e5bfa,GNFC,Chemicals,7164.83
680e095a7ccac559e62e5bfb,GRINFRA,Construction,10290.27
680e095a7ccac559e62e5bfc,GSFC,Fertilizers,7438.38
